duration,weighted_average_vote,weighted_non_us_voters_rating,weighted_us_voters_rating
80,6.7,5.763318777292577,6.031433659839715
76,7.5,6.826063470627954,6.9516832622095786
64,7.3,6.088888888888889,6.0095238095238095
90,6.9,5.7909426987061,5.913372664700098
100,5.9,5.857887257224064,5.8583090379008755
88,5.9,5.717184643510055,5.903100775193799
63,7.0,5.735863377609109,5.957142857142857
100,6.3,5.732355723746452,5.921965317919076
81,6.9,5.736363636363636,6.050319051959891
100,7.1,5.96414342629482,6.135298935298936
60,3.9,5.626717557251909,5.509010458567981
79,6.8,5.748529411764706,6.046757679180889
107,6.7,5.811111111111111,5.939775910364146
78,6.6,5.924831207801951,6.024137931034483
80,6.6,5.797629499561019,6.035993208828524
78,6.9,5.823853211009174,5.910982658959538
95,6.0,5.7164461247637055,5.9
81,7.1,5.908480268681781,5.966666666666667
78,6.9,5.807294552169898,6.07066450567261
88,8.0,6.987136929460581,7.086175115207373
73,7.6,6.24432358939497,6.725446670276124
57,5.7,5.651802990325418,5.931880108991825
80,6.1,5.644464609800363,6.247606019151847
69,7.8,6.65615866388309,6.739907192575407
102,6.8,5.786991869918699,5.935477582846004
110,7.7,6.991955969517359,7.151216772744291
66,6.8,5.9192954363490795,6.016710182767624
72,6.8,5.749338374291115,6.039388934764657
75,5.3,5.674712643678161,5.895510983763133
137,6.5,5.7680695333943275,5.924736337488016
96,7.2,6.174008207934337,6.284507042253521
85,6.7,5.870899470899471,6.318716577540107
110,8.1,7.977763064072527,8.17714387591371
78,7.5,6.282007343941249,6.792661361626879
127,7.1,6.352589641434263,6.2247264770240704
62,6.4,5.798575244879787,5.914557564224548
84,6.7,5.918697956093869,6.1726433750824
103,6.8,5.756603773584906,5.9310009718173
68,6.0,5.730655586334256,5.895419847328244
70,3.5,5.684966052376334,5.683720930232558
97,7.2,6.290283400809717,6.6975903614457835
97,7.0,5.863250883392226,5.930028873917228
83,7.6,6.567074963253307,7.041383095499452
105,6.2,5.741860465116279,5.9085086916742915
80,6.2,5.641696113074206,6.150959860383944
85,7.7,6.6248062015503875,6.996249435155897
150,7.6,6.799610894941635,6.664391854705558
70,7.9,7.488103371454032,7.643757776856075
102,7.4,6.551696606786427,6.424452782989368
93,6.1,5.6862197392923655,5.991408325952171
102,6.8,5.801814882032668,6.013973799126639
69,6.0,5.699999999999999,5.970899470899472
87,6.5,5.795774647887324,5.927799227799229
87,6.9,5.747511312217195,6.078723404255319
84,7.3,5.9985051140833985,6.018604651162791
90,6.6,5.753551912568306,6.016823228010248
94,6.5,5.740265906932573,5.938461538461539
86,6.1,5.716713881019831,5.9396150761828395
113,7.5,6.411627906976745,6.412304554724677
65,7.2,6.140211640211641,6.485098952270082
66,6.3,5.690476190476191,5.9645463049579055
88,6.9,5.916465863453816,6.13896499238965
95,8.0,7.367436743674368,7.380810722458319
98,7.2,6.0590749824807295,6.485923217550274
82,6.9,5.7919667590027695,5.915913555992142
68,7.1,6.125756556825824,6.055633802816902
57,7.0,5.884722222222223,5.902085402184707
91,5.8,5.7280309544282035,5.8749063670411985
80,7.0,6.071040424121935,6.364796259185038
195,7.6,6.342443729903537,6.108771929824561
90,7.3,6.455583126550868,6.312255257432923
90,7.4,6.363231850117096,6.291301000769823
87,5.5,5.678035217794254,5.871253534401509
91,4.9,5.599261992619927,5.748752079866889
75,5.4,5.6611798287345385,5.87002700270027
93,5.6,5.679372197309418,5.933027522935781
85,7.0,6.764535410251766,6.614937286202965
104,6.2,5.7,6.004950495049505
86,6.4,5.7,5.935559736594544
100,5.7,5.63404834865509,5.826448029621793
90,6.4,5.790499590499591,6.06896551724138
82,6.0,5.743589743589743,5.956493506493507
92,6.7,5.774930619796485,5.940401146131806
96,7.0,6.389247980111872,6.875486769845232
86,6.4,5.773881932021467,5.958303886925795
76,5.8,5.7,5.845126353790613
70,6.4,5.818121363258521,5.948022079116836
115,6.5,5.727213420316869,6.009833187006146
75,5.9,5.697087378640777,5.922445081184337
62,6.5,5.712816041848301,6.305766062602966
97,6.1,5.720058997050147,5.912909260991581
90,6.2,5.781020733652313,5.99973297730307
99,6.2,5.79452401010952,5.9958174904942965
62,3.1,5.6503875968992245,5.668685927306617
129,7.0,5.843761301989151,6.056603773584905
85,7.2,6.071331828442438,5.99281045751634
71,6.8,5.850624479600333,6.0158267020336
87,6.6,5.695602294455067,5.964218455743879
110,5.9,5.719626168224299,5.9106344950848975
100,6.6,5.709302325581396,5.9988606485539
50,6.0,5.7082454458293395,5.911273080660837
156,7.3,6.668587213891081,6.465175909361956
90,6.9,5.768975069252077,5.939079333986289
82,5.2,5.651524090462143,5.9
95,5.8,5.709255898366607,5.870126227208977
113,7.2,5.97986798679868,6.197065462753951
101,6.7,5.687907869481767,5.976748582230624
62,6.4,5.753647276084949,5.898406374501993
72,5.2,5.690625,5.852985074626866
92,6.1,5.721691464369616,6.020383693045565
69,6.6,5.726517273576098,6.017391304347827
68,5.8,5.70205680705191,5.887793427230047
109,6.8,6.037748344370861,6.254214675560946
68,7.2,5.788458070333634,6.20857823669579
70,5.1,5.688235294117646,5.8442776735459665
63,5.3,5.659981600735971,5.8508771929824555
73,5.8,5.687907869481767,5.905926622765758
130,5.9,5.7466257668711656,5.845850527281064
77,6.6,5.792361111111111,5.964029438822447
66,6.1,5.7193638914873715,5.907072691552064
80,5.9,5.6897334649555775,5.914298978644383
95,5.5,5.655038759689923,5.814132762312634
83,7.0,5.776578225068619,5.962846227316142
95,7.0,6.028070175438597,6.326344086021505
93,6.1,5.651203079884504,6.013475177304965
62,6.9,5.995318215069496,6.159807549962991
165,7.3,5.766666666666667,6.053139217470427
60,6.7,5.805648720211827,6.002834366696192
89,6.7,5.7682210708117445,6.098330550918197
94,6.1,5.728252788104089,5.91714995857498
65,6.7,5.7674740484429075,6.170437405731524
75,6.8,5.720058997050147,5.958380414312617
74,6.0,5.73996399639964,5.935796387520526
107,7.1,6.23842999414177,6.4366500829187405
71,6.5,5.739385206532181,5.941340782122905
100,7.8,6.45211810012837,6.3526946107784426
95,6.0,5.691324200913241,5.867224080267558
110,6.2,6.023119520073834,5.986428165814878
111,6.2,5.7,6.079249448123621
80,5.6,5.6280547409579675,6.126984126984127
73,7.4,6.750649350649351,6.363545150501672
60,5.7,5.704397705544933,5.9
223,7.0,5.752336448598131,5.928290766208252
121,7.3,5.913550600343053,5.962645914396887
80,6.7,5.66980056980057,6.032634457611668
95,6.1,5.686281276962899,5.98429360694554
77,5.2,5.625259189443921,5.9
82,5.7,5.693984962406016,5.893720712277414
135,6.5,5.7822890559732665,6.082239382239383
135,6.8,5.790081892629663,5.9236611489776045
120,7.3,6.18268156424581,6.049410698096102
96,7.3,5.985291700903861,5.9337824831568815
104,5.8,5.691021967526266,5.886956521739131
76,6.0,5.751567944250871,5.87598784194529
83,6.9,5.759318826868496,6.0764063811922755
92,7.1,6.169148936170213,6.348657498362803
74,6.5,5.8752623688155925,6.046405228758171
67,6.7,5.799099099099099,5.911650485436893
101,7.1,6.453348729792148,6.591740787801779
68,5.5,5.676497695852534,5.835570469798658
82,6.8,5.743955014058107,5.975496688741722
140,6.1,5.640439158279963,6.056121045392024
84,7.2,6.0470634299138615,6.0376202974628175
96,6.0,5.696432015429123,5.924407374890254
91,6.9,5.780597014925373,5.911023622047244
103,6.1,5.717590822179732,5.915824915824917
84,5.5,5.695057034220533,5.9
63,6.0,5.694607379375592,5.9235023041474655
72,6.1,5.690135396518375,5.941824440619622
70,6.3,5.735232668566002,5.91916747337851
147,6.1,5.725287356321839,5.911268855368235
128,5.8,5.706629318394025,5.88347245409015
84,6.9,5.78268156424581,5.950943396226416
73,6.7,5.810938845822567,6.067697314890155
98,5.5,5.694741966893865,5.844444444444444
88,5.0,5.695328884652049,5.792147587511827
76,6.1,5.654205607476635,6.122510231923602
76,7.0,6.235294117647059,6.372286234081262
105,4.9,5.666572237960341,5.716666666666667
121,7.3,6.3544532130777895,6.17109634551495
87,6.1,5.682043935052532,5.937925445705025
62,5.7,5.683090379008747,5.905392620624409
121,6.5,5.723502304147465,6.010774410774411
104,7.9,7.055846917080085,7.023575810692375
63,6.3,5.754576856649395,5.9983935742971894
71,5.6,5.700000000000001,5.874725274725275
65,5.9,5.717184643510055,5.876335877862596
95,5.8,5.692678227360308,5.906976744186046
72,5.9,5.72078853046595,5.878308535630383
85,6.6,5.852542372881356,5.984026622296173
73,6.4,5.736492890995261,5.925818521983162
101,6.6,5.8307692307692305,5.9187680461982675
90,6.6,5.861952344350499,6.251318003365116
113,6.1,5.687329434697856,5.950234301780694
94,5.8,5.7,5.889686098654709
86,5.1,5.692165898617511,5.6661417322834655
65,5.3,5.6759456838021345,5.839568345323741
66,6.0,5.718320610687024,5.9
151,6.9,5.745794392523364,5.9344422700587085
91,6.8,5.831426131511528,6.157088122605365
103,6.4,5.825316455696203,5.9676603432701
150,7.2,6.189898989898991,6.1229494614747315
113,6.0,5.719224555735057,5.922118380062305
65,6.6,5.833390119250426,6.054317998385795
84,7.2,5.71325863678805,6.172199170124482
100,6.6,5.821487603305785,6.016908212560387
77,6.4,5.74633068081344,6.002220324508967
102,7.2,5.846495119787045,5.978331735378716
75,6.3,5.725117150890347,5.958303886925795
96,5.7,5.667069081153588,5.833333333333334
152,8.0,7.910310403993137,7.973838742975111
97,7.5,6.940484429065744,7.486520376175549
89,6.6,6.099799899949975,6.3664739884393065
85,6.9,5.938385376999238,6.169045771916215
85,7.2,5.97459807073955,6.011214953271028
63,5.1,5.695857988165681,5.845070422535211
83,6.4,5.815347334410339,6.040287769784173
65,5.8,5.702248289345064,5.890826521344233
79,5.4,5.673831775700934,5.878551532033426
65,6.2,5.706976744186046,5.978330373001777
87,7.1,6.086991869918699,6.464743250397036
72,5.9,5.700000000000001,5.907663896583564
125,7.2,6.497071490094745,6.660146252285192
98,6.0,5.728506787330317,5.9137187230371016
88,6.1,5.715157116451017,5.952180339985219
104,7.7,7.440663900414938,7.335679374389052
63,6.2,5.779478553406224,5.926238053866204
82,5.4,5.652898550724638,5.845423143350605
69,5.6,5.6840909090909095,5.888105726872247
100,5.6,5.693542074363992,5.879329608938548
65,4.7,5.680487804878048,5.811556383970177
88,6.2,5.698425196850394,5.927906976744186
77,5.7,5.631894934333959,5.948533109807209
70,5.7,5.699999999999999,5.879850746268657
77,7.8,6.924204809930178,6.663636363636364
69,5.4,5.699999999999999,5.849056603773585
88,7.6,6.34393063583815,6.25904298459043
97,6.1,5.703288201160542,5.935449735449736
74,6.2,5.709747292418773,6.000638977635784
86,7.0,5.814027149321268,5.986239396795477
108,7.2,6.0701001430615165,6.573104880581516
72,6.5,5.781865284974093,6.036846339501206
80,6.0,5.705033238366571,5.914285714285715
84,6.8,6.067140319715808,6.413235926085088
100,5.3,5.646950092421442,5.830292598967299
78,6.5,5.8589743589743595,6.12638700947226
79,5.8,5.728506787330317,5.866666666666667
99,6.6,5.9894165535956585,5.957142857142857
86,5.3,5.655536626916525,5.850964187327824
71,5.9,5.7,5.910424710424711
66,5.2,5.672015655577299,5.854545454545455
70,6.2,5.713467048710602,5.932697807435654
64,6.9,5.789827727645612,6.070212765957447
93,6.7,5.986224125624553,6.097590361445784
72,6.5,5.715738025415445,5.9520547945205475
79,6.1,5.619469026548673,6.043505477308294
92,6.5,5.657575757575758,6.029582577132486
65,6.5,5.726517273576098,6.000416319733556
65,6.1,5.703846153846154,5.929241877256318
92,5.6,5.71460290350128,5.746260387811635
93,5.3,5.66339202965709,5.7056234718826415
68,6.0,5.689655172413794,5.9
81,4.4,5.683545543584721,5.80093808630394
78,5.5,5.640926640926641,6.043118536197295
73,5.4,5.677714825306894,5.818410041841004
78,6.1,5.712382739212008,5.942268041237114
80,5.5,5.6754863813229575,5.879069767441861
93,5.5,5.703100775193798,5.85504162812211
127,7.4,6.690243902439024,6.909483322432963
85,6.5,5.776018099547512,5.944958371877892
95,6.4,5.8331983805668015,5.970432480141218
91,6.4,5.753571428571429,5.997012302284711
75,6.1,5.699999999999999,5.957534246575342
72,5.4,5.689390962671906,5.866853408029878
120,6.7,5.759560841720036,5.978341013824885
113,5.4,5.610509031198687,5.839616613418531
99,6.7,5.841634835752483,6.23288859239493
99,6.7,5.930769230769231,6.15872801082544
76,6.0,5.710763209393346,5.908088235294118
92,6.6,5.771000935453696,5.912368168744009
77,5.3,5.691642084562438,5.851769087523278
85,6.5,5.75750452079566,5.982511210762332
79,6.4,5.73831948291782,5.9768982229402265
77,5.5,5.67719298245614,5.912558575445174
79,5.6,5.689715964740451,5.8930232558139535
70,4.6,5.6460410557184755,6.017106460418562
94,6.8,5.874852817493693,5.973222124670764
79,7.3,6.858120248790602,7.092622950819672
69,6.1,5.71325863678805,5.934574028122416
80,5.3,5.692397660818713,5.855430711610487
65,5.6,5.688679245283018,5.878890876565295
80,5.3,5.678034682080924,5.867726847521048
84,5.5,5.69784735812133,5.850856627592426
65,6.2,5.712915851272015,5.925468164794008
116,6.5,5.8480032599837,6.04336661911555
84,5.7,5.7,5.9
85,6.2,5.690114068441066,5.993548387096774
78,6.1,5.811399711399712,5.920948970456581
69,5.7,5.696432015429123,5.914643188137164
72,5.1,5.681596884128529,5.774890638670167
66,5.0,5.683141762452108,5.815956482320943
77,5.8,5.6775208140610545,5.938319482917821
69,6.8,5.855555555555556,6.356816947311244
80,5.7,5.679850746268657,5.864068908941755
89,4.7,5.638688827331486,5.6263073209975865
90,6.8,5.984404924760602,6.200209937018894
92,7.1,6.7072931276297325,6.6077932731747335
104,6.4,6.209056192034915,6.205295950155763
78,6.1,5.701574803149607,5.892936802973978
76,6.1,5.646030330062444,6.0600479904019195
69,5.3,5.68828125,5.824475524475525
59,6.2,5.732690541781451,5.951449875724938
62,5.8,5.7,5.9
73,5.8,5.71042654028436,5.837341772151899
102,6.1,5.7579945799458,5.875075075075075
79,6.0,5.705033238366571,5.920132953466287
83,6.7,5.780036798528059,6.055877616747183
86,6.2,5.768800721370605,5.92553983618764
102,5.9,5.685185185185185,5.909420289855073
67,5.3,5.683141762452108,5.845454545454546
79,6.1,5.697181729834791,5.928178694158075
84,7.2,5.828428701180744,5.93515625
66,6.1,5.7101364522417155,5.920143884892086
83,7.1,5.845518453427066,5.918897637795276
93,6.9,5.868887083671812,6.081549173194082
88,5.7,5.705447470817121,5.8830188679245285
82,5.0,5.702534113060429,5.82721217887726
72,6.5,5.765551839464883,6.1
88,5.7,5.731663685152057,5.846620450606586
65,6.4,5.800831946755408,5.942124542124542
91,5.6,5.664963503649635,5.870648464163823
75,5.6,5.636917221693626,5.9
65,5.8,5.665116279069768,5.869204152249134
84,5.0,5.656660412757974,5.8464480874316935
73,6.7,5.662895493767977,6.03641404805915
75,5.5,5.686627335299901,5.910246679316888
74,5.7,5.689855072463768,5.9
104,5.9,5.704397705544933,5.904030710172745
63,7.8,6.530350665054414,6.2037406483790525
76,5.9,5.7,5.922299922299922
82,6.3,5.731336405529953,5.953571428571429
69,5.2,5.6842259006815965,5.811743772241994
55,7.4,6.897484276729559,6.755393210141814
86,5.6,5.693720712277414,5.869685767097967
58,5.5,5.7,5.871247739602171
67,5.1,5.677952755905513,5.859754948162112
80,6.4,5.692864030858245,5.983259911894273
75,5.9,5.695328884652049,5.920382165605096
65,5.5,5.69296875,5.831778929188256
81,6.2,5.7471014492753625,5.960000000000001
60,6.3,5.740441176470588,5.994189602446483
67,6.2,5.7046875,5.909420289855073
64,6.2,5.710516066212269,5.923247232472325
93,6.0,5.699999999999999,5.925022914757104
85,5.3,5.687081339712919,5.8623242736644805
65,7.0,6.000449775112444,6.082188295165395
70,6.0,5.7098859315589365,5.915540540540541
96,7.1,6.33264887063655,6.335668789808917
69,5.5,5.659420289855072,5.914089347079037
75,6.8,5.743339587242026,5.99182156133829
78,5.3,5.693583415597236,5.860224089635854
63,5.1,5.698425196850394,5.834879406307978
79,6.6,5.715204678362573,5.947412982126059
95,5.5,5.7018645731108935,5.832152117545377
71,5.9,5.69784735812133,5.9077490774907755
86,6.4,5.716177861873226,5.9501416430594904
85,7.1,5.798884758364313,5.923402163225172
80,6.1,5.706457925636007,5.910394265232975
71,6.7,5.7270611057225995,5.9412897016361885
69,5.7,5.710246679316889,5.848735832606801
72,6.8,5.820529801324503,6.267088607594937
92,6.0,5.78054133138259,5.9299719887955185
104,5.7,5.693236714975845,5.904942965779468
80,5.5,5.6919385796545106,5.885714285714286
81,6.1,5.717839922854388,5.925783972125435
71,5.6,5.654817586529467,5.761951538965292
85,5.7,5.646622264509991,5.929922915206728
75,7.4,6.366511085180863,6.441961852861034
93,6.3,5.730938292476754,6.166831683168317
69,6.0,5.69331366764995,5.8999999999999995
64,6.5,5.742040038131554,5.991169255928046
79,6.1,5.710964083175804,5.931279620853081
75,7.3,6.865099211742321,6.564303178484108
60,7.3,7.092504214758138,6.901706970128023
66,6.0,5.6717472118959105,5.962171628721542
124,6.3,5.7208530805687206,5.898412698412699
70,6.0,5.721032132424537,5.912434325744309
55,4.6,5.645086705202312,5.853639846743295
70,6.2,5.705258033106134,5.933146591970122
96,6.5,5.813735343383585,6.010894941634242
84,5.8,5.7,5.871247739602171
108,6.2,5.82733469665985,5.978567091681845
76,6.2,5.706629318394025,5.9805369127516785
90,6.5,5.711816578483245,6.189683470105511
90,6.5,5.926934097421204,6.058002735978112
68,6.3,5.826962457337885,6.048384554767534
66,6.9,5.791734786557674,6.1113564668769715
82,6.1,5.721964782205746,5.9330550918197
109,6.8,5.776744186046511,5.902985074626866
90,6.7,5.94812030075188,5.9810786914235194
75,5.9,5.6892147587511825,5.9239436619718315
65,5.7,5.69408866995074,5.9
71,6.8,5.87209653092006,6.357851722124927
79,7.1,6.037311286843996,6.4642897566496895
111,5.9,5.706803355079217,5.90802775024777
