actors,weighted_average_vote,weighted_us_voters_rating,weighted_non_us_voters_rating,year,movies
Asier Hernández,5.9,5.937733499377336,5.776700838769805,2017.0,1
Asier Flores,7.6,7.2366745030989525,7.421885171201667,2019.0,1
Asia Kate Dillon,7.5,7.542470389170896,7.184444190942371,2019.0,1
Ashwin Mushran,5.7,5.7929260450160776,5.453802008608322,2011.0,1
Ashwin Kumar,8.3,7.012446351931331,7.565835744491432,2016.0,1
Ashwin Kaushal,4.9,5.493150684931507,5.067697798929209,2018.0,1
Ashwin Dhar,3.7,5.264220183486239,4.867259786476868,2020.0,1
Ashwanth Ashokkumar,8.4,6.702287166454893,7.502260675411666,2019.0,1
Ashvin Matthew,7.8,7.069747899159664,7.654751694563563,2012.0,1
Ashutosh Acharya,8.0,6.506828057107387,7.480462568472307,2015.0,1
Ashley Mclearn,7.0,7.108978032473734,6.109239426393175,2011.0,1
Ashley McGuire,5.4,5.39357454772302,5.322103111012875,2019.0,1
Avi Nash,5.8,5.675824175824176,5.909338168631006,2016.0,1
Asbjørn Krogh Nissen,7.1,6.7625719769673704,6.79498501813594,2014.0,1
Ashish Bhargava,6.0,5.9373433583959905,5.939831528279181,2014.0,1
Ashiqa Salvan,7.6,6.342480211081794,7.120253164556963,2016.0,1
Asher Wallis,6.1,6.09141778235496,5.9949420016185595,2012.0,1
Asher Angel,7.1,7.252371232224263,6.886172247701136,2019.0,1
Asheesh Kapur,7.1,6.2686170212765955,6.687158566867684,2013.0,1
Asha Kenyeri Bermudez,7.0,6.880209895052475,6.690318077575032,2018.0,1
Ash Lendzion,5.3,5.51753463089602,5.306440808965606,2012.0,1
Ash Christian,7.0,6.6921354603974255,6.778036385811567,2012.0,1
Ash Chandler,7.4,6.526386233269598,7.197763502260291,2010.0,1
Asghar Piran,7.9,6.2055016181229785,7.03043187144292,2019.0,1
Aseem Dubey,6.8,6.178499278499279,6.476184869002061,2016.0,1
Ascia Maybury,6.8,6.372399672399673,6.48161170561258,2012.0,1
Asante Jones,5.4,5.643061516452074,5.27047216349542,2016.0,1
Ashish Ghosh,7.5,6.646231155778894,7.056842955187728,2018.0,1
Asan N'Jie,6.5,6.47462894836991,6.39191956504173,2017.0,1
Asami Tano,6.6,6.513375796178344,6.381499037179677,2014.0,1
Arzu Yanardag,5.6,5.835208711433756,5.478247261345853,2011.0,1
Arzu Suriçi,2.6,5.864630811303556,2.904866715578381,2018.0,1
Arye Gross,5.3,5.6145147437732605,5.299733688415446,2012.0,1
Aryana Engineer,5.4,5.5239348970799425,5.207540227111641,2012.0,1
Aryan Rahimian,6.2,6.176154518718703,6.087619931909625,2014.0,1
Aryan Prajapati,7.7,6.496103896103897,6.904517633343049,2020.0,1
Arya Banerjee,7.1,6.197744360902256,6.846559849198869,2010.0,1
Arya,7.0,5.91714995857498,6.241852210390449,2013.0,1
Arvind Vahi,6.1,6.012230215827338,5.969152764147857,2014.0,1
Arvind Kumar,8.2,6.946553808948005,7.87911914647606,2010.0,1
Ashish Gangapersad,4.8,5.430033003300331,4.89810298102981,2016.0,1
Ashish Kakkad,7.7,6.854838709677419,7.441785327670913,2013.0,1
Ashley Liao,6.8,6.876598608929774,6.543174643263038,2019.0,1
Ashley Byam,6.2,6.277194982896237,6.094116003000838,2016.0,1
Ashley Key,6.0,6.068,5.984402620359779,2015.0,1
Ashley Johnson,7.1,7.075028121484815,6.735975943138327,2012.0,1
Ashley Jean Ross,4.9,6.509478447249346,4.66657223796034,2014.0,1
Ashley Ingram,6.1,6.024642049736247,5.9267578125,2013.0,1
Ashley Gurnari,7.4,7.444369110948855,7.282989219417806,2010.0,1
Ashley Emerson,6.0,5.965905216501875,5.874651457541192,2018.0,1
Ashley Edner,7.6,7.584711458400052,7.467954994570152,2018.0,1
Ashley Drew Fisher,4.8,4.860687960687961,5.032384577196757,2018.0,1
Ashley Dickerson,5.1,5.291923451183911,5.230747439529309,2018.0,1
Ashley Cusato,3.8,4.576281468001214,3.854000154000154,2018.0,1
Ashley Crow,6.4,6.411543564794338,6.357680914092256,2014.0,1
Ashley Chin,6.0,5.9,5.860450860193791,2014.0,1
Ashley Brooke,6.9,6.616151007663923,6.340287769784172,2019.0,1
Ashish Kapoor,7.6,6.747442326980943,6.854377880184332,2017.0,1
Ashley Bratcher,5.8,6.046524064171123,5.110914843132086,2019.0,1
Ashley Boettcher,7.6,6.789250814332249,7.15511380005762,2019.0,1
Ashley Black,5.8,5.823713540431586,5.789699217140503,2019.0,1
Ashley Austin Morris,6.5,6.466874620438359,6.4860527554525005,2012.0,1
Ashley Aufderheide,7.0,6.601046337817638,6.843411226210551,2014.0,1
Ashleigh Gryzko,6.1,6.258881578947368,5.987927079560546,2011.0,1
Ashleigh Craig,5.6,5.775644028103045,5.554421768707483,2013.0,1
Ashleigh Borman,6.6,6.3345740281224145,6.431699820712029,2014.0,1
Ashleigh Ball,6.1,6.113345776948203,5.825871015567087,2017.0,1
Ashlee Thompson,7.2,7.347290744254692,7.080526886805574,2010.0,1
Ashlee Simpson,5.9,5.96292176492399,5.868389442073653,2013.0,1
Ashish Warang,8.2,7.162802950474183,7.898279598425545,2015.0,1
Astrid Corrales,7.4,7.466530580199419,7.1558316892906575,2017.0,1
Astrid Whettnall,6.3,6.011320754716981,6.130196844897389,2014.0,1
Asuka Kurosawa,7.1,6.565045472518783,6.906709926825901,2010.0,1
Austin Craig,6.5,6.545414847161571,6.386436211440087,2013.0,1
Austin Tindle,5.1,5.527408793264733,5.110097514941806,2015.0,1
Austin Swift,5.1,5.574473924977127,5.248138957816377,2019.0,1
Austin Ramsey,5.9,5.9,5.77055359246172,2015.0,1
Austin R. Grant,5.7,5.866401062416998,5.624366471734891,2017.0,1
Austin Nash Chase,7.1,6.548782728525493,6.884681636419564,2016.0,1
Austin Michael Coleman,5.5,7.194598205764459,5.064239577216677,2013.0,1
Austin Lysy,5.8,5.83404834865509,5.700000000000001,2014.0,1
Austin Hébert,6.6,6.701939420353018,6.374506519047273,2018.0,1
Austin Foxx,5.7,5.825157232704402,5.7,2019.0,1
Austin Filson,6.6,6.376669802445908,6.183817171093268,2017.0,1
Austin Falk,5.5,5.826469031233458,5.288043669660152,2015.0,1
Austin Crute,7.2,7.3049068086724995,6.958783805205923,2019.0,1
Austin Bickel,6.3,6.3649344273791995,6.185068832681339,2011.0,1
Auston Jon Moore,5.2,5.5129943502824865,5.175719333669862,2019.0,1
Austin Archer,5.4,5.657790927021697,5.418203309692672,2020.0,1
Austin Anozie,6.6,6.230451000339099,6.411041921494496,2018.0,1
Austin Amelio,6.9,7.070929308975377,6.753851317335123,2016.0,1
Austin,6.4,6.34131455399061,6.279308204296996,2017.0,1
Aurélien Recoing,7.7,7.665400963445735,7.6706020696143,2013.0,1
Aurélia Arto,5.5,5.805479452054794,5.544140366365041,2011.0,1
Aurore Erguy,6.3,5.7953488372093025,6.1267898383371815,2013.0,1
Aurore Delion,6.6,6.302385685884692,6.342120343839541,2017.0,1
Aurore Clément,6.4,6.2621450234353455,6.353630100688925,2015.0,1
Aurora Richards,7.3,6.534554401312192,6.844549763033176,2020.0,1
Aurora Paunescu,5.1,5.619143413367943,5.23755158184319,2017.0,1
Aurora Casavecchia,7.3,5.94825493171472,6.858935879945429,2018.0,1
Austin Willis,7.2,6.617301658449126,6.580509841884479,2015.0,1
Austyn Johnson,7.6,7.547637528491345,7.377549457225114,2017.0,1
Asuman Karakollukcu,7.8,6.1372234935164,7.395830646894476,2012.0,1
Ava Michelle,5.2,5.589178963299282,5.275335241826126,2019.0,1
Avery Tiiu Essex,5.3,5.539520958083832,5.381749437972614,2020.0,1
Avery Grant,6.6,6.43898916967509,6.117351598173516,2018.0,1
Avery Camp,6.1,6.09141778235496,5.9949420016185595,2012.0,1
Avdhesh Kumar,7.1,6.088304093567251,6.761181026137463,2014.0,1
Avantika Shetty,8.3,6.257971014492754,7.160043196544276,2015.0,1
Avangard Leontev,7.3,6.12055602358888,6.919228938600666,2017.0,1
Avalon Economon,6.1,6.140095846645368,5.960738123282293,2015.0,1
Avadhesh Bhagat,7.4,6.389726918075422,6.792063492063492,2018.0,1
Ava-Marie London,7.1,7.13609909555643,6.979903536977492,2013.0,1
Ava Telek,6.7,6.611241610738255,6.5177556428767245,2018.0,1
Ava Preston,5.7,5.682315405651778,5.6209731543624155,2018.0,1
Ava Pickard,7.8,6.690909090909091,7.270354457572502,2016.0,1
Ava LaFramboise,6.8,6.843349195558577,6.67859589041096,2018.0,1
Autumn Dial,5.7,5.801368474404461,5.620408163265306,2012.0,1
Ava Jean Miller-Porter,7.0,6.80996099609961,6.742911375834534,2012.0,1
Ava Inman,6.6,6.531115922062586,6.5689537410742,2019.0,1
Ava Grace Cooper,7.3,7.303182082230685,7.162804076673197,2016.0,1
Ava Dean,6.3,6.367273203298861,6.190329007175877,2016.0,1
Ava Cooper,7.2,7.18567695574065,7.050815064643057,2017.0,1
Ava Caryofyllis,6.3,6.279735682819384,6.11541194383353,2019.0,1
Ava Carpinello,5.4,5.760170848905499,5.407238605898124,2014.0,1
Ava Cantrell,6.3,6.36529705719045,6.188909836974604,2016.0,1
Ava Atwood,5.3,5.735992747053491,5.3503759398496245,2016.0,1
Autumn Walker,5.8,5.9,5.7,2019.0,1
Autumn Nidalmia,6.0,6.045370117454247,5.9649573647938325,2013.0,1
Autumn Federici,6.0,6.068,5.984402620359779,2015.0,1
Aundrea Gadsby,6.9,6.613628380751669,6.553694581280788,2015.0,1
Auli'i Cravalho,7.6,7.7468546334368265,7.4812874251497,2016.0,1
Augusto Zucchi,6.3,5.7953488372093025,6.1267898383371815,2013.0,1
Atil Closs,7.1,6.227528089887642,6.753379549393413,2012.0,1
Atsushi Arai,6.6,6.178453038674034,6.380219780219779,2012.0,1
Atsushi Abe,7.9,6.485245901639344,7.117079568638881,2015.0,1
Atsuro Watabe,7.6,7.250234155479238,7.435610803076373,2011.0,1
Atsuko Tanaka,5.6,5.836114120621163,5.524718823384006,2018.0,1
Atsuko Takahata,8.0,7.56656346749226,7.878094026607304,2013.0,1
Ator Tamras,5.2,5.287917608641045,5.132621105855488,2015.0,1
Atom Egoyan,7.3,6.990196946227042,7.200336364768905,2010.0,1
Atmen Kelif,6.3,6.013780260707636,6.208074153516163,2018.0,1
Atle Antonsen,7.2,6.733381191672649,7.009985211856233,2014.0,1
Atlanta Decadenet,6.2,6.060807368214775,6.162135554714124,2013.0,1
Atilla Dogukan Türkyilmaz,2.6,5.864630811303556,2.904866715578381,2018.0,1
Atilgan Gümüs,8.8,6.433364442370509,8.538760426565304,2016.0,1
Atif Aslam,8.2,6.28641425389755,7.577124183006536,2011.0,1
Augusto Dallara,8.1,7.846164199192463,8.087778858443535,2013.0,1
Athos,7.1,7.149107422486689,6.985085927999449,2016.0,1
Athina Rachel Tsangari,7.9,7.869354236655469,7.770641688801901,2013.0,1
Athenea Mata,7.3,6.155118110236221,6.919730941704036,2018.0,1
Athena Currey,7.1,6.933746913208457,7.080752309722833,2010.0,1
Athanasia Rokka,7.9,6.144520547945206,7.232054281703323,2016.0,1
Athan Conrad Dube,6.9,7.0606092436974786,6.785087374428914,2015.0,1
Atakan Özyurt,4.1,5.148207171314741,3.9899370440691517,2018.0,1
Atakan Çelik,6.0,5.879428117553614,5.954675932920381,2019.0,1
Ata Nedim Arman,1.0,4.5833091436865026,1.3931990566639048,2017.0,1
Asya Vartanian,6.1,6.140095846645368,5.960738123282293,2015.0,1
Aswad Gasem,7.2,6.571373307543521,6.947048903878584,2014.0,1
Asun Ortega,3.9,5.052985449071752,4.169153178512785,2010.0,1
Atticus Mitchell,5.3,5.4776759359950296,5.220982836040119,2013.0,1
Atticus Shaffer,6.9,6.922595172753501,6.8753471936888815,2012.0,1
Attila Borlan,7.6,6.940167949615116,7.290013999066729,2013.0,1
Attila Fritz,7.5,7.294868332207968,7.332203389830509,2015.0,1
Augusto Aguilera,5.3,5.525300442757748,5.2104357989647685,2018.0,1
August Zirner,7.1,6.685958904109588,6.942857142857143,2015.0,1
August Maturo,5.3,5.438426068244698,5.211816420097367,2018.0,1
August Emerson,6.0,5.835855145213339,5.984626478223247,2011.0,1
August Carter,7.8,7.175410913872453,7.594425675675676,2015.0,1
Audrey Wasilewski,7.0,6.898924928788018,6.9540181097906055,2010.0,1
Audrey Smallman,5.3,5.591497510532363,5.30436234606554,2015.0,1
Audrey P. Scott,5.0,5.3902690948627345,4.969905627403007,2012.0,1
Audrey Lamy,6.4,6.291358024691358,6.245235487404162,2014.0,1
Audrey Grace Marshall,5.6,5.66123301985371,5.542725913266396,2019.0,1
Audrey Gerthoffer,6.8,6.384443200895355,6.461791329204383,2017.0,1
Audrey Bonnet,6.1,6.228302563183366,6.078328005634718,2016.0,1
Auden Thornton,5.4,5.530061349693252,5.445004500450045,2014.0,1
Aude Pépin,6.4,6.012195121951219,6.201574803149605,2013.0,1
Aubrey Sixto,4.8,5.322465066284487,4.861004669135405,2017.0,1
Aubrey Shelton,5.5,5.633196857364169,5.40783433003421,2016.0,1
Aubrey Reynolds,5.8,5.858207217694995,5.7,2018.0,1
Aubrey Peeples,5.0,5.174273176083379,5.053974863135169,2014.0,1
Aubrey Lin,7.0,6.860130771070888,6.884264977774282,2019.0,1
Aubrey Hart,5.6,5.841666666666667,5.554318305268875,2016.0,1
Aubeline Barbieux,6.8,6.52249905624764,6.515600221279735,2016.0,1
Atul Wassan,5.1,5.698354525056096,5.089296046287367,2016.0,1
Atul Kumar,8.2,7.125406661502712,7.896230259806419,2015.0,1
Atul Kale,7.1,6.306868304977947,6.612368168744008,2018.0,1
Attila G. Kerekes,5.3,5.705042016806723,5.2035196687370595,2017.0,1
Emmanuel Dabone,6.6,5.9125874125874125,6.442986741102581,2016.0,1
Emmanuel Daumas,6.9,6.5546961325966855,6.664815042398918,2013.0,1
Emmanuel Ekwenski,7.2,6.980011992804318,7.192591129111923,2013.0,1
Joshua Mauga,6.4,6.470899214278785,6.29086382531634,2019.0,1
Joshua Wilson,6.0,5.9,5.869942891493839,2019.0,1
Joshua Tran,4.9,5.480408939610081,4.8753463089601965,2016.0,1
Joshua T. Fonokalafi,6.3,6.242816724300535,6.293923321715412,2016.0,1
Joshua Shane Brooks,4.1,4.622990793729784,4.220865272183968,2014.0,1
Joshua Satine,6.8,6.843349195558577,6.67859589041096,2018.0,1
Joshua Sasse,5.3,5.714242193450114,5.303669914990669,2013.0,1
Joshua Rosen,5.5,5.7469593801361825,5.438236043843998,2019.0,1
Joshua Richards,5.3,5.614800514800515,5.3772797527047915,2011.0,1
Joshua Phillips,6.0,6.15955237966833,5.888846754405532,2018.0,1
Joshua Pak,7.0,6.864431846191767,6.850259067357514,2018.0,1
Joshua Montes,4.3,4.284079331322024,4.421706824291607,2015.0,1
Joshua McGuire,7.8,7.731211759168748,7.685229823939502,2013.0,1
Joshua Lee Ayers,5.0,5.203871292106586,5.062999185004076,2013.0,1
Josiah Black,5.8,5.72371072910492,5.700000000000001,2017.0,1
Joshua Kaynama,5.7,5.9,5.62402113860197,2013.0,1
Joshua J. Williams,7.4,7.28148046981699,7.215137371380079,2017.0,1
Joshua J. Ballard,7.2,6.345283018867924,6.738149392607908,2014.0,1
Joshua Higgott,6.1,6.134512115258676,5.982832618025752,2013.0,1
Joshua Henry,5.4,5.736406619385343,5.458673968316058,2017.0,1
Joshua Fitoussi,5.4,5.686041189931351,5.356980056980056,2017.0,1
Joshua Erenberg,5.8,5.803526341773045,5.798797759022818,2011.0,1
Joshua Elijah Reese,5.5,5.658415841584159,5.454585152838428,2015.0,1
Joshua Delagarza,6.1,6.240520446096654,5.984384759525297,2012.0,1
Joshua Decker,5.8,5.8407996736026115,5.7,2014.0,1
Joshua Church,6.6,6.781459736728261,6.492754935700055,2010.0,1
Joshua C Jackson,5.3,5.539520958083832,5.381749437972614,2020.0,1
Joshua Wong,6.4,6.124821133736929,6.18328173374613,2015.0,1
Josiah Cerio,6.3,6.171690100971974,6.18728188431602,2015.0,1
Joshua Bridgewater,6.6,6.56474262113428,6.490292204640326,2011.0,1
José Caro,5.8,5.9,5.621431633090441,2014.0,1
José Manuel Poga,7.4,6.630233884768968,6.930555056583438,2015.0,1
José Manuel Guerrero Mendoza,7.7,7.679830497754727,7.5673033901221824,2018.0,1
José Luis Martínez,6.6,6.154178674351585,6.370525242223355,2012.0,1
José Luis López Gómez,7.7,7.679830497754727,7.5673033901221824,2018.0,1
José Luis Ferrer,6.4,6.20276134122288,6.229328621908127,2018.0,1
José Luis Arias,6.8,6.199599733155438,6.616360601001669,2010.0,1
José León,6.8,6.435897435897436,6.4744700045106,2013.0,1
José Gandara,6.1,6.03449066491975,6.024670433145009,2011.0,1
José Dumont,7.2,6.526660296225513,6.985151763740771,2014.0,1
José Domingos,6.7,6.611083123425693,6.652056764790489,2014.0,1
José D. Xuconoxtli Jr.,5.0,5.124628450106158,5.038336503544873,2015.0,1
José Cotté,6.1,6.181058578650015,5.867600842378099,2011.0,1
José Aser Giménez,6.4,6.20276134122288,6.229328621908127,2018.0,1
Josiane Balasko,6.0,6.062752075919336,5.850322901142574,2017.0,1
José Antonio Marín,3.9,4.656715853197125,4.121238938053097,2011.0,1
José Antonio García,6.2,6.195501022494888,6.010354101299865,2017.0,1
José Antonio Fernández,6.4,6.20276134122288,6.229328621908127,2018.0,1
José Alberto Sánchez,6.6,6.154178674351585,6.370525242223355,2012.0,1
José Acosta,7.5,6.633128834355828,7.192465402357765,2018.0,1
Joss Wyre,5.7,5.8999999999999995,5.612335019119279,2015.0,1
Josphat Hamisi,7.1,6.264675984752224,6.800857843137255,2012.0,1
Josie Taylor,6.2,6.096765313145218,6.166154470994381,2010.0,1
Josie Olivo,7.6,7.574773897314596,7.453562767659047,2017.0,1
Josie Loren,5.8,5.8094544766947145,5.797129735935706,2013.0,1
Josie Long,6.4,6.20486965076242,6.185779554540263,2014.0,1
Josie Lawrence,6.7,6.211301160659744,6.415989775631923,2017.0,1
Joshua Burge,8.0,8.067387598393097,7.8918953468238975,2015.0,1
Joshua Brady,5.7,5.838714672861014,5.6307503075030745,2015.0,1
José María Torre,7.1,6.186733238231099,6.7965098634294385,2012.0,1
Josh C. Waller,6.2,6.293299189073838,6.0670537846964825,2019.0,1
Josh Harp,5.7,5.9,5.564432989690722,2018.0,1
Josh Green,5.0,5.124628450106158,5.038336503544873,2015.0,1
Josh Fadem,5.9,6.0982015609094,5.783271997323519,2015.0,1
Josh Ethier,5.4,5.647710487444609,5.38667388949079,2014.0,1
Josh Emerson,5.0,4.937379792681404,5.034088142196251,2010.0,1
Josh Dylan,6.6,6.5264860323461455,6.472598047610893,2018.0,1
Josh Diogo,5.6,5.812532898859506,5.508803591865481,2015.0,1
Josh Danford,6.8,7.06527978704936,6.79042195635895,2018.0,1
Josh Dallas,7.0,7.088520591189553,6.896063315016813,2011.0,1
Josh Cooley,8.1,8.164232952336521,8.089364200786163,2015.0,1
Josh Cooke,5.2,5.502124183006536,5.159341311442983,2011.0,1
Josh Clark,6.4,6.463448065793481,6.38719988297036,2010.0,1
Josh Burton,7.4,6.687072243346009,6.999078427684784,2015.0,1
Josh Hopkins,6.9,6.728913601368692,6.6806553108386675,2014.0,1
Josh Burdett,7.8,7.282894982279425,7.707704478530304,2017.0,1
Josh Breeding,5.7,5.976409530549658,5.524461839530333,2011.0,1
Josh Bowman,5.0,5.181018358157257,4.89794319294809,2012.0,1
Josh Blacker,6.6,6.586476043276662,6.5953834553298005,2013.0,1
Josh Berry,5.8,5.9,5.700000000000001,2013.0,1
Josh Banday,4.6,5.131045751633987,4.816876971608833,2017.0,1
Josh Bainbridge,5.6,5.707146556188503,5.624807740014884,2012.0,1
Josette Simon,6.6,6.556361822829,6.483583345303812,2019.0,1
Josette Halpert,6.0,5.940511600237953,5.83783027665527,2018.0,1
Josephine Fellows,6.0,6.532217727105554,5.7,2015.0,1
Josephine Duran,5.2,5.4683501683501685,5.1390200179265015,2014.0,1
Joseph Wise,7.1,6.852980486500935,6.9405252081617705,2012.0,1
Josh Heald,5.1,5.202907126318498,5.040704774088503,2015.0,1
Josh Jones,5.3,5.76418485237484,5.210213078618662,2011.0,1
Joshua Barry Ward,6.1,6.128349653689993,6.052957779607198,2013.0,1
Josh Ssettuba,6.6,6.32397476340694,6.450224663005492,2013.0,1
Joshua Barragan,6.3,6.207766243752403,6.122636546495436,2018.0,1
Joshua Allan Eads,6.6,6.646127543169772,6.33000699930007,2018.0,1
Joshio Marlon,6.5,6.238616417139907,6.257954545454545,2016.0,1
Josh Yadon,5.6,5.634183160013419,5.521753317380901,2015.0,1
Josh Wingate,5.7,5.805647803004631,5.7,2011.0,1
Josh Whitehouse,5.5,5.78587376556462,5.451885160843998,2019.0,1
Josh Warren,5.5,5.840064102564103,5.4588812561334645,2013.0,1
Josh Warner-Campbell,5.8,5.9,5.788011029852536,2012.0,1
Josh Truax,5.8,5.8094544766947145,5.797129735935706,2013.0,1
Josh Thomson,6.3,6.291114982578398,6.16473409507688,2019.0,1
Josh Sussman,7.1,6.990828640386162,6.897192566231712,2015.0,1
Josh Strait,5.5,5.838535645472062,5.40866612333605,2014.0,1
Josh Skipworth,5.2,5.5460024600246,5.108359133126935,2011.0,1
Josh Kemble,4.6,5.254310344827587,4.802267002518892,2019.0,1
Josh Simpson,7.3,7.303182082230685,7.162804076673197,2016.0,1
Josh Salatin,6.4,6.330177349532189,6.2806682346876315,2014.0,1
Josh Ruben,6.0,6.226308032424466,5.7863331966653,2012.0,1
Josh Richman,4.2,4.8444168734491315,4.909771895240778,2019.0,1
Josh Randall,5.3,5.51753463089602,5.306440808965606,2012.0,1
Josh Pence,5.4,5.5287332646755925,5.2772320049428485,2012.0,1
Josh Pattynama,5.9,5.959349593495935,5.780252764612954,2013.0,1
Josh Ostrovsky,6.5,6.448638931689779,6.385315096081229,2016.0,1
Josh O'Connor,7.7,7.198886414253898,7.434437086092715,2017.0,1
Josh Myers,5.2,5.74945054945055,5.340370578326783,2013.0,1
Josh Meyer,5.7,5.393356153726467,5.79465811965812,2017.0,1
Josh McConville,4.9,5.107468879668049,4.882266910420475,2020.0,1
José María Negri,5.5,5.696899224806202,5.435988483685221,2011.0,1
José María Yazpik,5.6,5.9,5.607203054094936,2013.0,1
Judith Shekoni,6.6,6.519844268865224,6.472792817303769,2019.0,1
Juan I. Martínez,6.7,6.25483870967742,6.4972013790306224,2013.0,1
Juan Rodríguez,6.2,6.075280898876405,6.061992823626829,2018.0,1
Juan Riedinger,6.1,6.258881578947368,5.987927079560546,2011.0,1
Juan Quezada,7.5,6.763475546305932,7.061084529505583,2013.0,1
Juan Pablo Shuk,7.6,6.983870967741935,7.438093272802312,2012.0,1
Juan Pablo Gil,7.3,6.398664886515354,6.900479233226838,2013.0,1
Juan Pablo Gamboa,5.2,5.626449275362319,5.1936912008854454,2013.0,1
Juan Motilla,6.4,5.973378839590445,6.228094302554028,2014.0,1
